method,row_count,cluster_count,row_pass_at_1,equal_weight_task_macro_pass_at_1,task_macro_ci_low,task_macro_ci_high,bootstrap_replicates,bootstrap_seed,total_search_forward_calls,mean_search_forward_calls,total_decode_forward_calls,mean_decode_forward_calls,total_forward_calls,mean_total_forward_calls,total_token_forwards,mean_token_forwards,total_wall_sec,mean_wall_sec,peak_gpu_memory_bytes
official_cal_primary,838,143,0.5238663484486874,0.41271112490748124,0.3637981875095421,0.4604990070862355,10000,20260731,13226.0,15.782816229116944,25504.0,30.43436754176611,38730.0,46.217183770883054,10548607.0,12587.836515513127,3105.5626420163317,3.7059220071793932,16560579584.0
