cases,committed_0_fraction,committed_1_fraction,committed_2_fraction,committed_3_fraction,committed_4_fraction,committed_normal_per_forward_mean,forward_per_case_mean,forward_per_case_median,insufficient_mask_step_fraction,net_mask_reduction_per_forward_mean,resolved_decisions_per_forward_mean,selected_per_forward_mean,steps,structural_barrier_step_fraction,variant,wall_sec_mean,wall_sec_median,wall_sec_p90,wall_sec_p95
1033,0.10370879120879122,0.8962912087912088,0.0,0.0,0.0,0.8962912087912088,9.866408518877057,8.0,0.0,6.4866562009419155,6.487441130298273,1.0,10192,0.0,C1,0.3317050792854766,0.2843344430439174,0.48066933955997254,0.5752973266877234
1033,0.12354188759278897,0.11664899257688228,0.7598091198303287,0.0,0.0,1.6362672322375398,5.477250726040658,4.0,0.021032166843407564,11.684694238246731,11.77394839165783,1.9789678331565925,5658,0.0,C2,0.2336770753409544,0.21150875370949507,0.30846502026543027,0.34640506533905857
1033,0.3875733657154422,0.08864602307225258,0.07832422586520947,0.07124063954665047,0.37421574580044525,1.955879376644404,4.783155856727976,3.0,0.11981380287391216,13.340416919651892,14.690548471969237,3.729811778992107,4941,0.0,C4,0.2216573722601038,0.17470999294891953,0.23926104549318555,0.31597810434177515
1033,0.09782917812114893,0.9021708218788511,0.0,0.0,0.0,0.9021708218788511,10.212003872216844,8.0,0.0,6.267134325528486,6.267134325528486,1.0,10549,0.0,L1,0.39750443856499634,0.33393335714936256,0.5839696174487472,0.703758183773607
1033,0.1028002947678703,0.08750921149594694,0.8096904937361827,0.0,0.0,1.7068901989683125,5.25459825750242,4.0,0.0,12.179808400884303,12.179808400884303,2.0,5428,0.1028002947678703,L2,0.2271962013354368,0.20908059179782867,0.3026210230775178,0.3391350779682398
1033,0.09904043865661412,0.08087731322823852,0.08396161754626456,0.08978752570253598,0.6463331048663468,3.1034955448937627,2.824782187802517,2.0,0.0,22.656614119259768,22.656614119259768,4.0,2918,0.26387936943111723,L4,0.1843626344939811,0.16947800712659955,0.21049957489594817,0.23140026982873677
