method,row_count,cluster_count,row_pass_at_1,equal_weight_task_macro_pass_at_1,task_macro_ci_low,task_macro_ci_high,bootstrap_replicates,bootstrap_seed,total_search_forward_calls,mean_search_forward_calls,total_decode_forward_calls,mean_decode_forward_calls,total_forward_calls,mean_total_forward_calls,total_token_forwards,mean_token_forwards,total_wall_sec,mean_wall_sec,peak_gpu_memory_bytes
official_cal_primary,4990,143,0.3292585170340681,0.27847050051889416,0.24331335402777038,0.3127150779401506,10000,20260731,76807.0,15.392184368737475,156841.0,31.4310621242485,233648.0,46.82324649298597,63545173.0,12734.503607214428,19342.38413738669,3.8762292860494365,16560579584.0
