method,row_count,cluster_count,row_pass_at_1,equal_weight_task_macro_pass_at_1,task_macro_ci_low,task_macro_ci_high,bootstrap_replicates,bootstrap_seed,total_search_forward_calls,mean_search_forward_calls,total_decode_forward_calls,mean_decode_forward_calls,total_forward_calls,mean_total_forward_calls,total_token_forwards,mean_token_forwards,total_wall_sec,mean_wall_sec,peak_gpu_memory_bytes
dreamon_dynamic_min4_max64,927,148,0.8845738942826321,0.7811111689401165,0.7247887791884502,0.8342754904555888,10000,20260731,0.0,0.0,12524.0,13.51024811218986,12524.0,13.51024811218986,3562147.0,3842.661272923409,1417.0744759242516,1.5286671800693112,24032471552.0
dreamcoder_fixed4_dreamon_decoder,927,148,0.2513484358144552,0.19646638232164537,0.16423312262950424,0.23042537196731275,10000,20260732,0.0,0.0,3708.0,4.0,3708.0,4.0,838744.0,904.7939590075513,574.1180924033979,0.619329118018768,23133082112.0
