method,row_count,cluster_count,row_pass_at_1,equal_weight_task_macro_pass_at_1,task_macro_ci_low,task_macro_ci_high,bootstrap_replicates,bootstrap_seed,total_search_forward_calls,mean_search_forward_calls,total_decode_forward_calls,mean_decode_forward_calls,total_forward_calls,mean_total_forward_calls,total_token_forwards,mean_token_forwards,total_wall_sec,mean_wall_sec,peak_gpu_memory_bytes
dreamon_dynamic_min16_max64,927,148,0.9072276159654801,0.8317881255381254,0.7794862579237578,0.8793744454681951,10000,20260731,0.0,0.0,14806.0,15.971952535059332,14806.0,15.971952535059332,4287168.0,4624.776699029127,1762.6199740384473,1.9014239202140748,24139347456.0
dreamcoder_fixed16_dreamon_decoder,927,148,0.7313915857605178,0.6923576009102324,0.641080336039217,0.7418022800999773,10000,20260732,0.0,0.0,14783.0,15.947141316073354,14783.0,15.947141316073354,3520921.0,3798.188781014024,1715.00563801534,1.8500600194340238,23318941696.0
