method,row_count,cluster_count,row_pass_at_1,equal_weight_task_macro_pass_at_1,task_macro_ci_low,task_macro_ci_high,bootstrap_replicates,bootstrap_seed,total_search_forward_calls,mean_search_forward_calls,total_decode_forward_calls,mean_decode_forward_calls,total_forward_calls,mean_total_forward_calls,total_token_forwards,mean_token_forwards,total_wall_sec,mean_wall_sec,peak_gpu_memory_bytes
lrdllm_primary,927,148,0.727076591154261,0.6052381715210661,0.5492156053258025,0.6585735433391682,10000,20260731,35555.0,38.354908306364614,9397.0,10.137001078748652,44952.0,48.49190938511327,11288608.0,12177.570658036677,2631.825800628634,2.839078533579972,15784173568.0
