method,row_count,cluster_count,row_pass_at_1,equal_weight_task_macro_pass_at_1,task_macro_ci_low,task_macro_ci_high,bootstrap_replicates,bootstrap_seed,total_search_forward_calls,mean_search_forward_calls,total_decode_forward_calls,mean_decode_forward_calls,total_forward_calls,mean_total_forward_calls,total_token_forwards,mean_token_forwards,total_wall_sec,mean_wall_sec,peak_gpu_memory_bytes
lrdllm_primary,5079,148,0.3199448710376058,0.37108239173288304,0.3254113131868804,0.4159754997378037,10000,20260731,246027.0,48.44004725339634,67370.0,13.264422130340618,313397.0,61.704469383736956,76950302.0,15150.67966135066,13878.671747587156,2.732559903049253,15788148736.0
